"","x"
"236",6.57130450435799
"237",6.32751362765724
"238",9.93371863122284
"239",9.72337600162116
"240",8.17316272453518
"241",6.80991765906303
"242",5.85391594326183
"243",6.98615157534882
"244",7.51326580409116
"245",9.92972840118541
"246",6.99239507388689
"247",5.65843481768304
"248",7.93070497080601
"249",6.79272111215526
"250",14.3708832296332
"251",7.37108319795402
"252",10.711798339192
"253",6.81992115585647
"254",8.78050633411197
"255",8.51469272182602
"256",8.46098229399271
"257",10.6540467325949
"258",8.72028649688829
"259",11.950643401753
"260",7.62052773758555
"261",6.64326721277982
"262",6.72979573750292
"263",8.25838861815528
"264",5.76577207731523
"265",6.46012879075055
"266",6.18776826505406
"267",7.04600418443231
"268",8.73080539660784
"269",6.69897404919923
"270",9.79737720873003
"271",7.38050652073485
"272",7.47873956081196
"273",7.75618569152732
"274",5.55990575646421
"275",9.31627369367046
"276",10.2239279109036
"277",7.72095112542869
"278",7.12355368383871
"279",6.77023986780571
"280",5.94075152295465
"281",5.89020407307693
"282",7.53259381656595
"283",7.88455156230584
"284",6.57209867583803
"285",8.43611132336169
"286",6.168809493803
"287",10.3380823503618
"288",9.96828718608159
"289",7.89945749394271
"290",6.31143164704749
"291",8.30354036245201
"292",8.08169128694643
"293",7.4395552522133
"294",5.78277372858123
"295",8.52407963991671
"296",8.48283474620209
"297",5.70410986262272
"298",7.88417929506254
"299",8.09037904035356
"300",7.21869897533492
"301",6.72514869094931
"302",6.48573966721219
"303",8.03744097713907
"304",10.7154852550229
"305",7.46244738298996
"306",5.5510246937006
"307",6.09533380262101
"308",6.50329287528662
"309",7.63753921670828
"310",9.06416441539207
"311",8.61964343369332
"312",8.52629598863131
"313",5.66716179836135
"314",6.6942321329065
"315",7.36796036277893
"316",8.20922827904086
"317",10.6707000197674
"318",7.51016172188589
"319",6.41535333737065
"320",9.50811122042444
"321",7.62345802298746
"322",7.61413674546887
"323",7.89235082590513
"324",6.19256064088636
"325",12.5453861945752
"326",8.18257470345903
"327",10.5861727484248
"328",6.25202137245342
"329",7.95099338414262
"330",6.57835921897886
"331",8.26767160946785
"332",7.20411871410098
"333",8.25669217838612
"334",6.52483392978535
"335",8.66084169807053
"336",9.2112932721528
"337",7.95637303216504
"338",11.3010317504786
"339",6.70711282718358
"340",7.94067230934787
"341",6.09946964420947
"342",5.52127605298317
"343",12.5525255192023
"344",9.19817606793218
"345",8.37779746829863
"346",7.75649350304307
"347",10.9099483994306
"348",7.09149084669541
"349",7.52580582621668
"350",8.94227155193169
"351",6.88378076493367
"352",6.31189883889964
"353",6.22351274487277
"354",7.65012420946293
"355",6.41200704843995
"356",10.1833211379916
"357",9.57311885847844
"358",10.1681698657435
"359",10.5406846275857
"360",8.99620409938062
"361",8.0012434109294
"362",6.46074606649328
"363",8.32806696062364
"364",10.7065394791754
"365",6.75453619757455
"366",10.5251471869373
"367",9.29156202913037
"368",10.2786670068497
"369",8.78741518223188
"370",7.06628043655606
"371",8.557595044374
"372",8.73829670481058
"373",6.5796139833282
"374",5.98846945995739
"375",8.19579265857491
"376",8.25872939521484
"377",8.39972485637946
"378",6.16881864126987
"379",7.94713249014678
"380",10.446084166875
"381",7.35724911632891
"382",8.47282520201292
"383",7.66597070988488
"384",7.53198374559639
"385",7.23281002849385
"386",6.85965091631746
"387",11.2186693354228
"388",6.11853772155838
"389",6.31612937405052
"390",6.51976180985237
"391",7.41011475151511
"392",6.54992201942002
"393",8.08858297807531
"394",6.51019093082542
