"","x"
"995",13617.76931323
"996",17283.6581485235
"997",15176.8956447461
"998",21172.1881619929
"999",16884.4780728186
"1000",23263.7908285068
"1001",26415.8618667557
"1002",15384.3278977485
"1003",17035.5130649994
"1004",23367.3900550401
"1005",23203.8662163657
"1006",14370.0163391319
"1007",21643.4786598286
"1008",24264.2614809282
"1009",18629.1496321567
"1010",15552.7561239683
"1011",17619.4908104049
"1012",30797.3765907081
"1013",35197.5443733526
"1014",24978.0431085686
"1015",12106.1462673865
"1016",22086.7230364738
"1017",27649.4420920852
"1018",17345.6473724116
"1019",25929.2814479162
"1020",33450.7533543483
"1021",19829.600372863
"1022",26027.8675760232
"1023",16176.3258562591
"1024",24154.1541693571
"1025",21853.8747673919
"1026",22651.221177805
"1027",18909.8870959796
"1028",22229.6149152527
"1029",20877.5662606266
"1030",26608.4083387744
"1031",6558.94300068364
"1032",35159.1401647323
"1033",27324.3302515347
"1034",27473.8853424523
"1035",18171.7809931596
"1036",23808.1948311953
"1037",21205.1283486965
"1038",52516.4138340079
"1039",27644.2145992276
"1040",18708.9794549319
"1041",17995.0470489106
"1042",17442.4128849669
"1043",22666.8674453935
"1044",24435.5585696337
"1045",26436.1813398287
"1046",27157.2226234354
"1047",31406.295451828
"1048",13303.8158324546
"1049",18801.3280518126
"1050",25044.8896646453
"1051",18216.061825155
"1052",20446.4748988473
"1053",16522.9870584822
"1054",20507.0423132462
"1055",37967.3536672183
"1056",27148.4968357575
"1057",16299.9059571977
"1058",30013.6300733016
"1059",19388.9798611344
"1060",24173.4697574744
"1061",20361.1513517434
"1062",19413.8363110105
"1063",19599.8383144904
"1064",12066.8480322551
"1065",13675.7755916187
"1066",20432.1291868391
"1067",18379.6869310385
"1068",26884.3173490091
"1069",15525.4498388457
"1070",35542.9009655869
"1071",26126.2942845508
"1072",22979.0256822826
"1073",12092.1132419292
"1074",28686.1690740274
"1075",16006.8662166739
"1076",19585.646593529
"1077",44468.58723315
"1078",22549.8413493502
"1079",17520.5602636741
"1080",54062.1044425189
"1081",25874.5498092889
"1082",25851.9581660225
"1083",17293.5949817535
"1084",21990.3122469122
"1085",17652.2474769329
"1086",19187.6961111376
"1087",35640.1218740503
"1088",19662.2705814269
"1089",19094.784755115
"1090",25726.6350912546
"1091",15036.5365846276
"1092",17794.1450614754
"1093",21956.8635849033
"1094",16302.6401468994
"1095",29307.1071495461
"1096",23520.0233216293
"1097",14968.6939273419
"1098",15097.6629165813
"1099",18658.0617674254
"1100",21433.2880363617
"1101",25727.5063813953
"1102",31952.6092223199
"1103",46966.3059239442
"1104",18403.5081801828
"1105",18130.3777263936
"1106",29404.652972371
"1107",33045.2865220868
"1108",21208.8537541891
"1109",20047.3681760545
"1110",18155.0217833707
"1111",16591.9226690619
"1112",27430.0707407531
"1113",25133.1834842673
"1114",29509.730848434
"1115",20461.3890697472
"1116",16163.3630415432
"1117",39502.5412672565
"1118",39294.4722919479
"1119",25539.3746717721
"1120",11979.1393561176
"1121",27597.982385111
"1122",23999.1479875444
"1123",18618.8076853168
"1124",28572.3522960232
"1125",23056.9038774088
"1126",14350.2511906553
"1127",19008.0149052597
"1128",35112.8896753281
"1129",20408.7654498181
"1130",42029.8222384497
"1131",19661.1933235684
"1132",20995.7050978816
"1133",34807.9528860007
"1134",23722.4648829481
"1135",18854.2462210309
"1136",21339.6176158678
"1137",26063.0508002943
"1138",22693.1707162796
"1139",27673.5356977146
"1140",13186.5502768285
"1141",10903.8837102226
"1142",19584.1273737397
"1143",22700.0885805381
"1144",15573.930099068
