"","x"
"101",2.92728101941495
"102",2.90419485094582
"103",2.0733894145147
"104",2.580493995283
"105",4.0567140906173
"106",3.52012782981579
"107",2.28935771184005
"108",2.55123886314442
"109",2.1737736777186
"110",3.68156757778675
"111",2.94981681661963
"112",3.0781281137781
"113",2.60966440389493
"114",2.32567604804751
"115",2.13525387833205
"116",2.46005361811303
"117",3.33817409354352
"118",3.01291687214457
"119",3.14290566431512
"120",3.88057003914932
"121",2.54562697671459
"122",3.15913260843961
"123",3.15135899452625
"124",2.12807429188001
"125",2.96579423319787
"126",1.70595850020772
"127",3.36083489085618
"128",2.68985483195571
"129",1.80981903281368
"130",3.561856988583
"131",2.72272159859447
"132",1.72762714395612
"133",2.90801408787327
"134",2.30536590274368
"135",2.48575040257974
"136",2.95343434579985
"137",2.64103622735439
"138",2.95454393014161
"139",3.83246428997503
"140",2.50623195418927
"141",2.90303598604745
"142",2.22251554640767
"143",3.2140201231313
"144",3.76860073222771
"145",3.87259034491619
"146",2.46526124869355
"147",3.43711330486876
"148",2.444288646497
"149",2.71426296344517
"150",3.45291750591711
"151",2.01257623529924
"152",3.05321132816614
"153",4.03484439370715
"154",2.4008917412199
"155",3.45067405678288
"156",2.80170376080613
"157",2.1694735715432
"158",1.85839095491575
"159",3.64322649966737
"160",2.55394783085666
"161",3.0004928592258
"162",2.55728405974876
"163",2.0550772357235
"164",2.46606021618542
"165",3.78268135169591
"166",2.95912472850263
"167",2.83410171708408
"168",3.11727917493235
"169",3.78643522994024
"170",2.77577236044909
"171",3.00739857266869
"172",3.28803308176853
"173",1.85556615408278
"174",3.14591388823139
"175",2.51686165179646
"176",2.65991128884761
"177",2.63585614315976
"178",2.62010058735959
"179",3.46112805118532
"180",3.01121981048236
"181",2.91965726777999
"182",3.30729909872221
"183",1.90319690778384
"184",2.71307091724394
"185",2.94735082938937
"186",2.24690528643118
"187",3.60438712730592
"188",2.02576841597018
"189",2.76750378668414
"190",2.81829721851689
"191",3.58974370799804
"192",3.28766890527203
"193",2.42130457297696
"194",1.64973438096271
"195",1.96212360888848
"196",2.86906496644469
"197",3.17577568056522
"198",1.70611009701424
"199",2.30997566418878
"200",2.26910279292281
"201",1.96593681327484
"202",2.2669719493226
"203",2.44157924226081
"204",2.58281411188123
"205",2.87233924821796
"206",1.33400137533344
"207",2.46770103652078
"208",3.03254717140017
"209",1.66682113769157
"210",1.77915081155835
"211",2.95746652105214
"212",2.37190305530079
"213",3.08310875419269
"214",1.53016755105591
"215",3.42787777544188
"216",2.50378384949435
"217",2.92471088620487
"218",2.78637165742103
"219",3.71053880926114
"220",3.34521287088586
"221",2.91319274377131
"222",3.40078267778607
"223",3.27235727351107
"224",2.16058162811218
"225",2.51078661061741
"226",2.95574812856011
"227",2.46226171677496
"228",3.14506248309168
"229",1.63228766913815
"230",3.46076750779786
"231",3.64547375318991
"232",2.93333666301674
"233",1.91656523935362
"234",1.75607469003697
"235",1.55877840355795
"236",2.06154679378175
"237",2.34608133570778
"238",3.38184513023142
"239",4.53325331895357
"240",4.1302697888397
"241",3.79542513491846
"242",1.97615679744917
"243",2.92984462615468
"244",2.71832934368155
"245",2.51873794810873
"246",3.25243349256566
"247",1.59659965047565
"248",3.18514479497746
"249",2.90444000395909
"250",2.26477994819584
"251",1.37076073092659
"252",2.77927745585644
"253",3.78946263159962
"254",4.52837692367872
"255",2.69112750180589
"256",3.54092681200858
"257",2.64039275536484
"258",3.74917740081353
"259",3.09223793149086
"260",3.82200336688618
"261",2.11981423831118
"262",2.5033475917409
"263",3.20141449360319
"264",1.73829847035456
"265",3.02641256750798
"266",2.21850195999439
"267",2.63600093763139
"268",3.70273172345834
"269",2.40604346489211
"270",2.73453128777623
"271",2.9635685227658
"272",3.18177707630874
"273",2.64372445924314
"274",1.92847744514042
"275",3.19674537857285
"276",3.14304661542417
"277",2.42198932153317
"278",2.22592351720433
"279",2.38330001951103
"280",2.96961836872834
"281",1.81514842011538
"282",2.10859868586674
"283",3.22404696498329
"284",4.18543613279697
"285",2.86461724696277
"286",3.31368927496515
"287",2.73764713164399
"288",2.80333140504301
"289",3.39773888614333
"290",2.53425737770646
"291",3.8363307883097
"292",4.10589768098239
"293",3.92819125315797
"294",3.70404969347325
"295",2.76352033412308
"296",3.69748220500998
"297",2.10577125420473
"298",2.7698439200033
"299",3.12244226313402
"300",3.41186085146104
"301",3.03891935000386
"302",2.11689384351461
"303",1.93888007790797
"304",3.30561456503908
"305",2.40366504869491
"306",3.17104126967575
"307",2.11858306587591
"308",1.74711656742563
"309",2.52344769688868
"310",3.71503529865395
"311",3.93916997111461
"312",2.66953668941667
"313",2.60068270208108
"314",2.47284805524679
"315",3.13786945978408
"316",2.82679546954344
"317",2.85760860607198
"318",2.78426833321522
"319",2.55646511412552
"320",3.48797889991329
"321",2.60024996602786
"322",3.04633767551556
"323",3.37962452138396
"324",2.13790035121742
"325",2.34204838214007
"326",3.43698788610234
"327",2.93384473567835
"328",2.4624006575905
"329",3.28221565130324
"330",2.13810049176144
"331",3.55253051223444
"332",2.08289053054193
"333",2.37484825778972
"334",3.18051732994883
"335",2.32486068758967
"336",3.49086393969636
"337",2.84288782943056
"338",2.55902328991774
"339",2.9899871198876
"340",2.72698691948415
"341",2.48665089706821
"342",1.96448901349347
"343",2.80214163923805
"344",2.53845822811214
"345",2.13334299230654
"346",2.5136266235808
"347",2.87346975546327
"348",2.96338147447158
"349",3.28911448433892
"350",3.36668811289596
"351",4.04978861887954
"352",3.12135269895336
"353",2.83955332958679
"354",2.50550116346424
"355",2.73429688238346
"356",2.56311697614879
"357",4.36285391682806
"358",3.10635856590081
"359",2.53318406774238
"360",3.49533871780545
"361",2.20672088579358
"362",1.96491747317293
"363",2.64041839845109
"364",2.31653767007005
"365",2.40976164030534
"366",2.57668387077084
"367",3.45298513249052
"368",3.41045293358327
"369",3.99322529845768
"370",3.18583160708074
"371",2.82857041524201
"372",3.09317889840003
"373",2.40442661295938
"374",2.4118042429175
"375",2.21624058767112
"376",3.80746043595665
"377",3.14091582512923
"378",2.32704200548384
"379",2.01108928273298
"380",3.1197386526741
"381",2.76187025972072
"382",4.03876069106477
"383",3.60202938632972
"384",2.50195194854525
"385",3.41497458065484
"386",1.81937140454825
"387",2.41253703490567
"388",2.44812992410011
"389",1.86557785942082
"390",3.56803377516099
"391",3.19763048005076
"392",2.54737513890248
"393",3.48992631883179
"394",2.24567907938222
"395",3.04756153841056
"396",2.18075844037043
"397",2.80160543881937
"398",3.13999748676971
"399",4.12555151239093
"400",3.18446345786799
"401",2.4899489091568
"402",2.86752168461489
"403",2.80833653344655
"404",1.98141901658009
"405",3.72525353140044
"406",3.71787538397061
"407",3.28508792755565
"408",3.07480792441339
"409",3.17452128010935
"410",3.27687309022701
"411",2.32403168740512
"412",3.95977449447698
"413",1.8800159548263
"414",3.90859296469155
"415",3.06851930309503
"416",2.81836625729348
"417",2.82727905647199
"418",3.28804004654867
"419",3.0713226396504
"420",4.3098775855496
"421",1.43766887300197
"422",2.93854023128452
"423",2.43806370123614
"424",2.25661897001865
"425",3.36693187081532
"426",2.7161517248639
"427",1.47642408940582
"428",2.55234806508777
"429",3.14759044332421
"430",3.09053576681112
"431",3.70700066106447
"432",2.35460315654985
"433",2.28490855699177
"434",3.0570558162401
"435",2.92601699353729
"436",4.01683776986455
"437",3.61847619316296
"438",3.22810417230775
"439",2.86629559247583
"440",1.99904532027669
"441",3.38691278845166
"442",2.99135161711397
"443",2.502157836412
"444",2.95288297459064
"445",3.51734644851951
"446",4.35151276609501
"447",3.09342324898167
"448",3.14686404511135
"449",2.59639156573748
"450",3.19665191424952
"451",2.96546759900208
"452",2.11719915870365
"453",2.62670471267
"454",1.43323126974599
"455",3.21900377247992
"456",3.38205065683918
"457",3.03273385876053
"458",2.47511751886191
"459",3.40687231555435
"460",2.76105042056849
"461",3.17409497111169
"462",3.87053799837802
"463",2.68764810268034
"464",2.49045848557726
"465",1.6977302283093
"466",2.92290380069827
"467",2.46091321493582
"468",2.44187628858849
"469",2.60930569618339
"470",2.7186019131234
"471",3.84826380565094
"472",2.46074335520097
"473",2.55851819329251
"474",2.58470270893776
"475",2.29964068196997
"476",3.9056247164743
"477",2.10342707784988
"478",2.9210482325386
"479",2.1766329898156
"480",3.37149154972577
"481",2.59217388691284
"482",2.10146825411605
"483",3.10770410165155
"484",2.12959301216378
"485",2.48543959681402
"486",2.63440032331292
"487",3.06614846840648
"488",2.47228874707082
"489",3.14187105146842
"490",2.81852352299094
"491",3.424799124313
"492",3.10769160651858
"493",3.46353122848374
"494",3.29232271181836
"495",3.1482275100854
"496",2.60985872312598
"497",2.61420628560505
"498",3.5737385632644
"499",3.24873327509955
"500",2.68682980759078
"501",3.56646013766761
"502",2.40867139900962
"503",3.33854805614414
"504",3.19710289982538
"505",1.83363215896894
"506",2.98981841692041
"507",4.32574992744741
"508",2.22146636379339
"509",2.54725486937416
"510",2.6870995751224
"511",3.33157981493649
"512",2.65987015207356
"513",3.07897450297739
"514",3.21427609780717
"515",3.99192291698575
"516",2.11788215327531
"517",3.63642269676626
"518",3.22800269438232
"519",2.43628882850939
"520",1.95997902714108
"521",3.5495145916275
"522",2.96458343206538
"523",2.63932004584479
"524",2.54794008480118
"525",3.54002815128716
"526",3.22698573436989
"527",3.55003296881818
"528",3.36838767261409
"529",2.14585329365616
"530",3.08353247346787
"531",1.64553040936819
"532",2.65946095574931
"533",2.91022477064236
"534",2.9803778819077
"535",2.82854538173213
"536",2.10358868054374
"537",3.21121313788777
"538",3.38492965068408
"539",3.3375166224112
"540",3.42680068747048
"541",2.55903836538773
"542",4.32654748649108
"543",2.88761957674795
"544",3.37586862548234
"545",1.81922301085941
"546",2.07561473300577
"547",1.94642591130299
"548",3.35042223082729
"549",2.12805137362264
"550",3.11362040287499
"551",3.29794098004607
"552",2.1412399937749
"553",2.70449871554996
"554",2.39809774200487
"555",3.97103039524344
"556",3.01694399951835
"557",2.19313716360361
"558",3.02530073378981
"559",1.62310822898105
"560",2.89272982198976
"561",3.78904780032287
"562",1.89915219408974
"563",2.95603935846235
"564",2.04916999400463
"565",1.16958721507219
"566",3.26821194846008
